User-ID,User-Name,Location,Age,Password
41449,User-41449,"danville, california, usa",,u41449
41455,User-41455,"toronto, ontario, canada",,u41455
41589,User-41589,"bellingham, washington, usa",51.0,u41589
41634,User-41634,"buffalo, minnesota, usa",63.0,u41634
41757,User-41757,"calgary, alberta, canada",58.0,u41757
41781,User-41781,"clinton twp., michigan, usa",54.0,u41781
41841,User-41841,"sherwood park, alberta, canada",,u41841
41911,User-41911,"iasi, n/a, romania",19.0,u41911
42093,User-42093,"fair haven, new jersey, usa",50.0,u42093
42323,User-42323,"madera, california, usa",,u42323
42410,User-42410,"spring, texas, usa",,u42410
42419,User-42419,"west seneca, new york, usa",33.0,u42419
42458,User-42458,"north york, ontario, canada",47.0,u42458
42466,User-42466,"toronto, ontario, canada",38.0,u42466
42573,User-42573,"dallas, ,",78.0,u42573
42597,User-42597,"san pedro, california, usa",52.0,u42597
42611,User-42611,"los angeles, california, usa",26.0,u42611
42651,User-42651,"lake mary, florida, usa",,u42651
42914,User-42914,"clarksville, indiana, usa",26.0,u42914
43006,User-43006,"portland, maine, usa",29.0,u43006
43157,User-43157,"windsor, ontario, canada",22.0,u43157
43163,User-43163,"kalamazoo, michigan, usa",21.0,u43163
43246,User-43246,"toronto, ontario, canada",36.0,u43246
43282,User-43282,"ottawa, ontario, canada",,u43282
43359,User-43359,"sterling, virginia, usa",33.0,u43359
43481,User-43481,"bridgewater, connecticut, usa",57.0,u43481
43619,User-43619,"shrewsbury, massachusetts, usa",26.0,u43619
43687,User-43687,"sacramento, california, usa",27.0,u43687
43806,User-43806,"delano, minnesota, usa",31.0,u43806
43842,User-43842,"tucson, ,",,u43842
43910,User-43910,"granada hills, california, usa",43.0,u43910
44252,User-44252,"fairview, new jersey, usa",28.0,u44252
44472,User-44472,"st-sauveur, quebec, canada",14.0,u44472
44535,User-44535,"warrensburg, missouri, usa",20.0,u44535
44611,User-44611,"cary, north carolina, usa",20.0,u44611
44728,User-44728,"florence, alabama, usa",31.0,u44728
44842,User-44842,"north wales, ,",,u44842
44845,User-44845,"dallas, texas, usa",29.0,u44845
44852,User-44852,"spring, texas, usa",39.0,u44852
44893,User-44893,"alexandria, virginia, usa",,u44893
45107,User-45107,"montgomery twp, pennsylvania, usa",,u45107
45113,User-45113,"alderson, west virginia, usa",34.0,u45113
45315,User-45315,"ada, michigan, usa",,u45315
45340,User-45340,"canton, ohio, usa",,u45340
45418,User-45418,"dingmans ferry, pennsylvania, usa",51.0,u45418
45557,User-45557,"flossmoor, illinois, usa",33.0,u45557
46099,User-46099,"toronto, ontario, canada",19.0,u46099
46145,User-46145,"chardon, ohio, usa",43.0,u46145
46269,User-46269,"recife, pernambuco, brazil",26.0,u46269
46293,User-46293,"almonte, ontario, canada",38.0,u46293
46350,User-46350,"granger, indiana, usa",,u46350
46398,User-46398,"san antonio, texas, usa",37.0,u46398
46417,User-46417,"plano, texas, usa",,u46417
46443,User-46443,"asheville, north carolina, usa",14.0,u46443
46541,User-46541,"gabriola, british columbia, canada",,u46541
46892,User-46892,"northridge, california, usa",35.0,u46892
46907,User-46907,"marysville, washington, usa",,u46907
46909,User-46909,"howell, new jersey, usa",31.0,u46909
47128,User-47128,"elmhurst, illinois, usa",33.0,u47128
47152,User-47152,"blair, nebraska, usa",33.0,u47152
47316,User-47316,"comanche, texas, usa",,u47316
47609,User-47609,"lubbock, texas, usa",34.0,u47609
47793,User-47793,"natick, massachusetts, usa",,u47793
47807,User-47807,"cincinnati, ohio, usa",31.0,u47807
47856,User-47856,"ottawa, ontario, canada",32.0,u47856
48025,User-48025,"concordia, missouri, usa",43.0,u48025
48037,User-48037,"delaware water gap, pennsylvania, usa",16.0,u48037
48046,User-48046,"central sq., new york, usa",,u48046
48213,User-48213,"san mateo, california, usa",,u48213
48355,User-48355,"florence, arizona, usa",35.0,u48355
48494,User-48494,"lemon grove, california, usa",51.0,u48494
48579,User-48579,"cleveland, oklahoma, usa",24.0,u48579
48743,User-48743,"freeport, ,",,u48743
48911,User-48911,"new orleans, louisiana, usa",57.0,u48911
48975,User-48975,"beaver dams, new york, usa",,u48975
49109,User-49109,"west jordan, utah, usa",38.0,u49109
49154,User-49154,"thibodaux, louisiana, usa",41.0,u49154
49212,User-49212,"san francisco, california, usa",38.0,u49212
49225,User-49225,"medina, ohio, usa",,u49225
49314,User-49314,"decatur, georgia, usa",,u49314
49422,User-49422,"regensburg, bayern, germany",,u49422
49460,User-49460,"., kansas, usa",37.0,u49460
49771,User-49771,"san antonio, texas,",35.0,u49771
49842,User-49842,"staten island, new york, usa",40.0,u49842
49900,User-49900,"catonsville, maryland, usa",48.0,u49900
49980,User-49980,"new hartford, new york, usa",27.0,u49980
50073,User-50073,"south portland, maine, usa",,u50073
50129,User-50129,"reynolds, ,",,u50129
50141,User-50141,"minneapolis, minnesota, usa",58.0,u50141
50225,User-50225,"fresno, california, usa",,u50225
50612,User-50612,"boulder, colorado, usa",,u50612
50681,User-50681,"asheville, north carolina, usa",50.0,u50681
50730,User-50730,"mcallen, texas, usa",,u50730
50823,User-50823,"sacramento, california, usa",,u50823
50849,User-50849,"prince albert, saskatchewan, canada",52.0,u50849
50895,User-50895,"calverton, new york, usa",,u50895
51207,User-51207,"mountain city, tennessee, usa",35.0,u51207
51252,User-51252,"yucca valley, california, usa",,u51252
51350,User-51350,"monroe, ,",,u51350
51365,User-51365,"shelbyville, kentucky, usa",48.0,u51365
51450,User-51450,"lawrenceville, georgia, usa",54.0,u51450
51526,User-51526,"long beach, california, usa",34.0,u51526
51742,User-51742,"brooklyn, new york, usa",,u51742
51803,User-51803,"brantford, ontario, canada",34.0,u51803
51883,User-51883,"jasper, missouri, usa",31.0,u51883
51992,User-51992,"west fairlee, vermont, usa",43.0,u51992
52002,User-52002,"bloomington, indiana, usa",,u52002
52011,User-52011,"burlington, ontario, canada",37.0,u52011
52159,User-52159,"richmond, california, usa",49.0,u52159
52175,User-52175,"johnstown, pennsylvania, usa",,u52175
52199,User-52199,"houston, texas, usa",47.0,u52199
52350,User-52350,"lisboa, n/a, portugal",31.0,u52350
52425,User-52425,"taos, new mexico, usa",,u52425
52521,User-52521,"safety harbor, florida, usa",38.0,u52521
52584,User-52584,"livermore, california, usa",45.0,u52584
52614,User-52614,"toccoa, ga., usa",33.0,u52614
52853,User-52853,"yuba city, california, usa",61.0,u52853
52917,User-52917,"bellevue, washington, usa",42.0,u52917
53042,User-53042,"wethersfield, connecticut, usa",59.0,u53042
53069,User-53069,"greensburg, indiana,",,u53069
53174,User-53174,"orlando, florida, usa",29.0,u53174
53220,User-53220,"fullerton, california, usa",36.0,u53220
53241,User-53241,"hillsborough, new jersey, usa",,u53241
53256,User-53256,"sterlington, louisiana, usa",21.0,u53256
53278,User-53278,"toronto, ontario, canada",34.0,u53278
53304,User-53304,"south burlington, vermont, usa",52.0,u53304
53392,User-53392,"minneapolis, minnesota, usa",34.0,u53392
53414,User-53414,"minoa, new york, usa",49.0,u53414
53418,User-53418,"puyallup, washington, usa",28.0,u53418
53456,User-53456,"ne portland, oregon,",,u53456
53520,User-53520,"ottawa, ontario, canada",59.0,u53520
53575,User-53575,"watkins glen, new york, usa",30.0,u53575
53590,User-53590,"thalwil, zurich, switzerland",40.0,u53590
53605,User-53605,"davao, davao del sur, philippines",17.0,u53605
53614,User-53614,"barreiro, barreiro, portugal",30.0,u53614
53664,User-53664,"maple ridge, british columbia, canada",,u53664
53729,User-53729,"balingup, western australia, australia",,u53729
53846,User-53846,"bloomington, indiana, usa",55.0,u53846
54335,User-54335,"north haven, connecticut, usa",43.0,u54335
54453,User-54453,"boise, idaho, usa",,u54453
54605,User-54605,"penngrove, california, usa",,u54605
54622,User-54622,"kuala lumpur, federal territory, malaysia",,u54622
54652,User-54652,"lake charles, louisiana, usa",30.0,u54652
54884,User-54884,"nashua, new hampshire, usa",33.0,u54884
54898,User-54898,"pine beach, new jersey, usa",35.0,u54898
54968,User-54968,"amsterdam, massachusetts, netherlands",,u54968
55006,User-55006,"calgary, alberta, canada",34.0,u55006
55027,User-55027,"burlington, north carolina, usa",44.0,u55027
55075,User-55075,"seattle, washington, usa",33.0,u55075
55142,User-55142,"austin, texas, usa",47.0,u55142
55178,User-55178,"moore, oklahoma, usa",25.0,u55178
55187,User-55187,"torrance, california, usa",48.0,u55187
55272,User-55272,"panama city, florida, usa",,u55272
55438,User-55438,"lexington, kentucky, usa",42.0,u55438
55441,User-55441,"wynantskill, new york, usa",32.0,u55441
55487,User-55487,"clearwater, florida, usa",37.0,u55487
55490,User-55490,"rapid city, south dakota, usa",25.0,u55490
55492,User-55492,"antioch, illinois, usa",43.0,u55492
55493,User-55493,"chatham, ontario, canada",35.0,u55493
55548,User-55548,"chamblee, georgia, usa",,u55548
55607,User-55607,"washington, dc, usa",,u55607
55734,User-55734,"calgary, alberta, canada",37.0,u55734
55751,User-55751,"hesperia, california, usa",,u55751
55787,User-55787,"fortuna, california, usa",,u55787
55789,User-55789,"pittsburgh, pennsylvania, usa",35.0,u55789
55799,User-55799,"scarborough, ontario, canada",,u55799
55858,User-55858,"dartmouth, nova scotia, canada",28.0,u55858
55892,User-55892,"plantersville, texas, usa",45.0,u55892
55927,User-55927,"roscoe, minnesota, usa",17.0,u55927
56307,User-56307,"el segundo, california, usa",,u56307
56315,User-56315,"slidell, louisiana, usa",36.0,u56315
56391,User-56391,"tijeras, nm, usa",40.0,u56391
56399,User-56399,"n/a, surrey, united kingdom",63.0,u56399
56447,User-56447,"sturgis, michigan, usa",22.0,u56447
56554,User-56554,"rural hall, north carolina, usa",39.0,u56554
56661,User-56661,"green, ohio, usa",,u56661
56804,User-56804,"southbridge, canterbury, new zealand",,u56804
56856,User-56856,"escondido, california, usa",23.0,u56856
56959,User-56959,"monroe twp., new jersey, usa",52.0,u56959
57095,User-57095,"cincinnati, ohio, usa",18.0,u57095
57105,User-57105,"roswell, georgia, usa",32.0,u57105
57234,User-57234,"austin, texas, usa",,u57234
57398,User-57398,"tigard, oregon, usa",39.0,u57398
57599,User-57599,"portland, oregon, usa",27.0,u57599
57713,User-57713,"silver spring, maryland, usa",52.0,u57713
57725,User-57725,"wilmington, delaware, usa",43.0,u57725
57920,User-57920,"huntington beach, california, usa",39.0,u57920
57976,User-57976,"eugene, oregon, usa",,u57976
58142,User-58142,"jonesboro, arkansas, usa",43.0,u58142
58224,User-58224,"lake park, georgia, usa",,u58224
58255,User-58255,"palmdale, california, usa",14.0,u58255
58389,User-58389,"bowling green, kentucky, usa",57.0,u58389
58529,User-58529,"denver, colorado, usa",36.0,u58529
58594,User-58594,"baltimore, maryland, usa",33.0,u58594
58612,User-58612,"douglasville, georgia, usa",54.0,u58612
58768,User-58768,"cold lake, alberta, canada",35.0,u58768
58877,User-58877,"victoria, british columbia, canada",,u58877
58964,User-58964,"sterling, illinois, usa",,u58964
59038,User-59038,"san antonio, texas, usa",28.0,u59038
59059,User-59059,"sarasota, florida, usa",19.0,u59059
59150,User-59150,"victoria, british columbia, canada",37.0,u59150
59172,User-59172,"owen sound, ontario, canada",36.0,u59172
59180,User-59180,"philadelphia, pennsylvania, usa",55.0,u59180
59189,User-59189,"houston, texas, usa",33.0,u59189
59209,User-59209,"markham, ontario, canada",41.0,u59209
59267,User-59267,"fremont, california, usa",,u59267
59269,User-59269,"indianapolis, indiana, usa",,u59269
59305,User-59305,"san francisco, california, usa",27.0,u59305
59390,User-59390,"uniontown, pennsylvania, usa",,u59390
59612,User-59612,"iowa city, iowa, usa",,u59612
59656,User-59656,"schnellville, indiana, usa",53.0,u59656
59727,User-59727,"plano, texas, usa",24.0,u59727
59820,User-59820,"centreville, virginia, usa",24.0,u59820
59912,User-59912,"pasadena, california, usa",27.0,u59912
60050,User-60050,"brooklyn, new york, usa",40.0,u60050
60168,User-60168,"warrenton, missouri, usa",,u60168
60244,User-60244,"alvin, texas, usa",47.0,u60244
60263,User-60263,"middletown, delaware, usa",52.0,u60263
60319,User-60319,"haddonfield, new jersey, usa",,u60319
60337,User-60337,"st. marys, georgia, usa",50.0,u60337
60427,User-60427,"basingstoke, england, united kingdom",37.0,u60427
60445,User-60445,"houston, texas, usa",31.0,u60445
60475,User-60475,"norfolk, virginia, usa",,u60475
60546,User-60546,"santa maria, california, usa",,u60546
60583,User-60583,"antioch, illinois, usa",,u60583
60621,User-60621,"edwardsville, illinois, usa",57.0,u60621
60707,User-60707,"manchester, new hampshire, usa",38.0,u60707
60858,User-60858,"sacramento, california, usa",25.0,u60858
61028,User-61028,"charleston, south carolina, usa",50.0,u61028
61038,User-61038,"riverside public library, illinois, usa",53.0,u61038
61147,User-61147,"ebensee, oberoesterreich, austria",44.0,u61147
61257,User-61257,"lake placid, florida, usa",25.0,u61257
61427,User-61427,"morgan hill, california, usa",,u61427
61704,User-61704,"villanova, pennsylvania, usa",58.0,u61704
61798,User-61798,"rockville, maryland, usa",,u61798
61854,User-61854,"boulder city, nevada, usa",,u61854
61888,User-61888,"phoenix, arizona, usa",46.0,u61888
61901,User-61901,"tucson, arizona, usa",63.0,u61901
62272,User-62272,"lake mary, florida, usa",30.0,u62272
62464,User-62464,"el cajon, california, usa",26.0,u62464
62542,User-62542,"cudahy, wisconsin, usa",40.0,u62542
62558,User-62558,"rochester, minnesota, usa",,u62558
62582,User-62582,"friendswood, texas, usa",37.0,u62582
62862,User-62862,"new milford, connecticut, usa",47.0,u62862
62881,User-62881,"milwaukee, wisconsin, usa",39.0,u62881
62891,User-62891,"hi nella, new jersey, usa",27.0,u62891
62895,User-62895,"chesterfield, derbyshire, united kingdom",39.0,u62895
62958,User-62958,"redwood city, california, usa",23.0,u62958
62966,User-62966,"fairfax, virginia, usa",23.0,u62966
63004,User-63004,"roseville, michigan, usa",44.0,u63004
63360,User-63360,"kansas city, missouri, usa",29.0,u63360
63389,User-63389,"saratoga, california, usa",25.0,u63389
63394,User-63394,"eufaula, alabama, usa",22.0,u63394
63452,User-63452,"westfield, massachusetts, usa",20.0,u63452
63507,User-63507,"lomita, california, usa",,u63507
63595,User-63595,"chesapeake, virginia,",41.0,u63595
63625,User-63625,"torrance, california, usa",15.0,u63625
63854,User-63854,"waterloo, ontario, canada",45.0,u63854
63865,User-63865,"pomona, california, usa",39.0,u63865
63938,User-63938,"northwest, iowa, usa",,u63938
63956,User-63956,"emporia, kansas, usa",28.0,u63956
64270,User-64270,"embudo, new mexico, usa",,u64270
64310,User-64310,"smyrna, georgia, usa",46.0,u64310
64435,User-64435,"coos bay, oregon, usa",51.0,u64435
64436,User-64436,"san ramon, california, usa",36.0,u64436
64535,User-64535,"fredericksburg, virginia, usa",43.0,u64535
64679,User-64679,"buffalo grove, illinois, usa",,u64679
64946,User-64946,"normal, illinois, usa",34.0,u64946
65208,User-65208,"san diego, california, usa",30.0,u65208
65258,User-65258,"saginaw, michigan, usa",42.0,u65258
65484,User-65484,"stilwell, kansas, usa",51.0,u65484
65584,User-65584,"tulsa, oklahoma, usa",26.0,u65584
65663,User-65663,"syracuse, new york, usa",32.0,u65663
65791,User-65791,"salem, virginia, usa",29.0,u65791
65877,User-65877,"tonawanda, new york, usa",,u65877
65913,User-65913,"grove city, pennsylvania, usa",48.0,u65913
66055,User-66055,"fairbanks, alaska, usa",32.0,u66055
66073,User-66073,"aptos, california, usa",28.0,u66073
66100,User-66100,"mohegan lake, new york, usa",46.0,u66100
66323,User-66323,"factoryville, pennsylvania, usa",34.0,u66323
66387,User-66387,"kokomo, indiana, usa",52.0,u66387
66443,User-66443,"pierrefonds, quebec, canada",29.0,u66443
66487,User-66487,"tampa, florida, usa",,u66487
66518,User-66518,"portland, oregon, usa",,u66518
66533,User-66533,"warrensburg, missouri,",,u66533
66556,User-66556,"ventura, california, usa",23.0,u66556
66574,User-66574,"astoria, new york, usa",27.0,u66574
66640,User-66640,"bradenton, florida, usa",42.0,u66640
66680,User-66680,"orange park, florida, usa",67.0,u66680
66789,User-66789,"san jose, california, usa",55.0,u66789
66878,User-66878,"fort myers, florida, usa",42.0,u66878
66942,User-66942,"kuching, sarawak, malaysia",31.0,u66942
66960,User-66960,"brussels, n/a, belgium",103.0,u66960
67178,User-67178,"conway, , usa",,u67178
67198,User-67198,"denver, colorado, usa",13.0,u67198
67270,User-67270,"ste adele, quebec, canada",,u67270
67288,User-67288,"monroe, washington, usa",26.0,u67288
67296,User-67296,"willis, texas, usa",39.0,u67296
67402,User-67402,"sandpoint, idaho, usa",,u67402
67515,User-67515,"oakland, california, usa",45.0,u67515
67547,User-67547,"sierra madre, california, usa",42.0,u67547
67591,User-67591,"edmonton, alberta,",,u67591
67627,User-67627,"kent, ohio, usa",,u67627
67663,User-67663,"wrightstown, ,",47.0,u67663
67677,User-67677,"pleasanton, california, usa",50.0,u67677
67840,User-67840,"houston, texas, usa",50.0,u67840
67910,User-67910,"east hanover, new jersey, usa",35.0,u67910
67930,User-67930,"colton, california,",,u67930
68128,User-68128,"mountain view, california, usa",,u68128
68156,User-68156,"brooklyn, new york, usa",34.0,u68156
68185,User-68185,"virginia beach, virginia, usa",22.0,u68185
68256,User-68256,"chickasha, oklahoma, usa",28.0,u68256
68383,User-68383,"studio city, california, usa",35.0,u68383
68436,User-68436,"downieville, california, usa",49.0,u68436
68555,User-68555,"bad axe, michigan, usa",,u68555
68760,User-68760,"northampton, pennsylvania, usa",,u68760
68943,User-68943,"coventry, connecticut, usa",,u68943
